city_id,city_name,species_name,season_code,present_in_city
1079,Asuncion,Zenaida auriculata,1,false
56,Indio,Columbina passerina,1,false
56,Indio,Zenaida macroura,1,true
824,Pittsburgh,Zenaida macroura,1,true
7480,Bareilly,Columba livia,1,true
7480,Bareilly,Streptopelia decaocto,1,true
7480,Bareilly,Streptopelia tranquebarica,1,false
7480,Bareilly,Treron phoenicopterus,1,true
7480,Bareilly,Spilopelia suratensis,1,false
7480,Bareilly,Spilopelia senegalensis,1,false
57,Mexicali,Columbina passerina,1,false
57,Mexicali,Zenaida asiatica,1,false
57,Mexicali,Patagioenas fasciata,1,false
57,Mexicali,Zenaida macroura,1,true
569,Manizales,Claravis pretiosa,1,false
569,Manizales,Columbina talpacoti,1,true
569,Manizales,Geotrygon montana,1,false
569,Manizales,Leptotila verreauxi,1,false
569,Manizales,Patagioenas albilinea,1,false
569,Manizales,Patagioenas cayennensis,1,false
569,Manizales,Patagioenas subvinacea,1,false
569,Manizales,Zenaida auriculata,1,true
569,Manizales,Zentrygon frenata,1,false
5945,Dubai,Columba livia,1,true
5945,Dubai,Oena capensis,1,false
5945,Dubai,Streptopelia decaocto,1,true
5945,Dubai,Spilopelia senegalensis,1,false
826,Valencia,Columbina passerina,1,false
826,Valencia,Claravis pretiosa,1,false
826,Valencia,Columbina talpacoti,1,true
826,Valencia,Geotrygon montana,1,false
826,Valencia,Patagioenas speciosa,1,false
826,Valencia,Paraclaravis mondetoura,1,false
826,Valencia,Columbina minuta,1,false
826,Valencia,Columbina squammata,1,true
826,Valencia,Leptotila verreauxi,1,false
826,Valencia,Patagioenas albilinea,1,false
826,Valencia,Patagioenas cayennensis,1,false
826,Valencia,Patagioenas subvinacea,1,false
826,Valencia,Zenaida auriculata,1,false
826,Valencia,Zentrygon linearis,1,false
826,Valencia,Geotrygon violacea,1,false
571,Orlando,Columbina passerina,1,false
571,Orlando,Zenaida macroura,1,true
827,Iquique,Metriopelia melanoptera,1,false
827,Iquique,Zenaida auriculata,1,true
827,Iquique,Zenaida meloda,1,true
7483,Dharwad,Columba livia,1,true
7483,Dharwad,Streptopelia decaocto,1,true
7483,Dharwad,Streptopelia tranquebarica,1,false
7483,Dharwad,Treron phoenicopterus,1,false
7483,Dharwad,Streptopelia orientalis,1,false
7483,Dharwad,Treron affinis,1,false
7483,Dharwad,Spilopelia suratensis,1,false
7483,Dharwad,Spilopelia senegalensis,1,false
316,Houston,Columbina passerina,1,false
316,Houston,Columbina inca,1,false
316,Houston,Zenaida macroura,1,true
573,Neiva,Columbina passerina,1,false
573,Neiva,Columbina talpacoti,1,true
573,Neiva,Geotrygon montana,1,false
573,Neiva,Patagioenas speciosa,1,false
573,Neiva,Leptotila verreauxi,1,true
573,Neiva,Patagioenas cayennensis,1,false
573,Neiva,Patagioenas plumbea,1,false
573,Neiva,Zenaida auriculata,1,true
7229,Bharatpur,Columba livia,1,true
7229,Bharatpur,Streptopelia decaocto,1,true
7229,Bharatpur,Streptopelia tranquebarica,1,true
7229,Bharatpur,Treron phoenicopterus,1,true
7229,Bharatpur,Spilopelia suratensis,1,false
7229,Bharatpur,Spilopelia senegalensis,1,false
12349,Sha Tin,Chalcophaps indica,1,false
12349,Sha Tin,Streptopelia tranquebarica,1,false
12349,Sha Tin,Spilopelia chinensis,1,false
12349,Sha Tin,Streptopelia orientalis,1,false
12349,Sha Tin,Treron sieboldii,1,false
9535,Bhubaneshwar,Columba punicea,1,false
9535,Bhubaneshwar,Columba livia,1,true
9535,Bhubaneshwar,Streptopelia decaocto,1,false
9535,Bhubaneshwar,Chalcophaps indica,1,false
9535,Bhubaneshwar,Streptopelia tranquebarica,1,false
9535,Bhubaneshwar,Treron phoenicopterus,1,false
9535,Bhubaneshwar,Treron bicinctus,1,true
9535,Bhubaneshwar,Treron curvirostra,1,false
9535,Bhubaneshwar,Spilopelia suratensis,1,false
9535,Bhubaneshwar,Spilopelia senegalensis,1,false
3392,Sofia,Columba livia,1,true
3392,Sofia,Streptopelia decaocto,1,true
3392,Sofia,Columba oenas,1,false
10048,Tezpur,Treron phayrei,1,false
10048,Tezpur,Streptopelia decaocto,1,false
10048,Tezpur,Streptopelia tranquebarica,1,false
10048,Tezpur,Treron phoenicopterus,1,true
10048,Tezpur,Ducula aenea,1,false
10048,Tezpur,Treron apicauda,1,false
10048,Tezpur,Treron bicinctus,1,false
10048,Tezpur,Spilopelia suratensis,1,false
65,Hermosillo,Columbina passerina,1,false
65,Hermosillo,Columbina inca,1,true
65,Hermosillo,Zenaida asiatica,1,true
65,Hermosillo,Patagioenas flavirostris,1,false
65,Hermosillo,Zenaida macroura,1,true
322,San Salvador,Columbina passerina,1,false
322,San Salvador,Columbina inca,1,false
322,San Salvador,Columbina talpacoti,1,true
322,San Salvador,Zenaida asiatica,1,true
322,San Salvador,Claravis pretiosa,1,false
322,San Salvador,Columbina minuta,1,false
322,San Salvador,Leptotila verreauxi,1,false
322,San Salvador,Patagioenas flavirostris,1,true
578,Ibagué,Columbina passerina,1,false
578,Ibagué,Claravis pretiosa,1,false
578,Ibagué,Columbina talpacoti,1,true
578,Ibagué,Geotrygon montana,1,false
578,Ibagué,Leptotila conoveri,1,false
578,Ibagué,Paraclaravis mondetoura,1,false
578,Ibagué,Leptotila verreauxi,1,true
578,Ibagué,Patagioenas albilinea,1,false
578,Ibagué,Patagioenas cayennensis,1,false
578,Ibagué,Patagioenas subvinacea,1,false
578,Ibagué,Zenaida auriculata,1,true
578,Ibagué,Zentrygon frenata,1,false
1602,Rabat,Columba livia,1,true
1602,Rabat,Streptopelia decaocto,1,true
1602,Rabat,Columba palumbus,1,true
1858,Murcia,Columba livia,1,true
1858,Murcia,Streptopelia decaocto,1,true
1858,Murcia,Columba oenas,1,false
1858,Murcia,Columba palumbus,1,true
5954,Al Ain,Columba livia,1,true
5954,Al Ain,Oena capensis,1,false
5954,Al Ain,Streptopelia decaocto,1,true
5954,Al Ain,Spilopelia senegalensis,1,false
10306,Yangon,Treron phayrei,1,false
10306,Yangon,Streptopelia tranquebarica,1,false
10306,Yangon,Treron phoenicopterus,1,false
10306,Yangon,Ducula bicolor,1,false
10306,Yangon,Ducula aenea,1,false
10306,Yangon,Ducula badia,1,false
10306,Yangon,Spilopelia chinensis,1,false
10306,Yangon,Treron bicinctus,1,false
10306,Yangon,Treron curvirostra,1,false
7235,Indore,Columba livia,1,true
7235,Indore,Streptopelia decaocto,1,false
7235,Indore,Streptopelia tranquebarica,1,false
7235,Indore,Treron phoenicopterus,1,false
7235,Indore,Streptopelia orientalis,1,false
7235,Indore,Spilopelia suratensis,1,false
7235,Indore,Spilopelia senegalensis,1,false
8003,Palakkad,Columba livia,1,true
8003,Palakkad,Streptopelia decaocto,1,false
8003,Palakkad,Chalcophaps indica,1,false
8003,Palakkad,Treron phoenicopterus,1,false
8003,Palakkad,Columba elphinstonii,1,false
8003,Palakkad,Ducula aenea,1,false
8003,Palakkad,Ducula cuprea,1,false
8003,Palakkad,Streptopelia orientalis,1,false
8003,Palakkad,Treron affinis,1,false
8003,Palakkad,Treron bicinctus,1,false
8003,Palakkad,Spilopelia suratensis,1,false
8003,Palakkad,Spilopelia senegalensis,1,false
324,Dallas,Columbina inca,1,false
324,Dallas,Zenaida macroura,1,true
7236,Panaji,Columba livia,1,true
7236,Panaji,Streptopelia decaocto,1,false
7236,Panaji,Chalcophaps indica,1,false
7236,Panaji,Streptopelia tranquebarica,1,false
7236,Panaji,Treron phoenicopterus,1,false
7236,Panaji,Ducula aenea,1,false
7236,Panaji,Streptopelia orientalis,1,false
7236,Panaji,Treron affinis,1,false
7236,Panaji,Spilopelia suratensis,1,false
7236,Panaji,Spilopelia senegalensis,1,false
8516,Varanasi,Columba livia,1,true
8516,Varanasi,Streptopelia decaocto,1,true
8516,Varanasi,Streptopelia tranquebarica,1,false
8516,Varanasi,Treron phoenicopterus,1,true
8516,Varanasi,Spilopelia suratensis,1,false
8516,Varanasi,Spilopelia senegalensis,1,false
12356,Suzhou,Streptopelia decaocto,1,false
12356,Suzhou,Streptopelia tranquebarica,1,false
12356,Suzhou,Spilopelia chinensis,1,false
12356,Suzhou,Streptopelia orientalis,1,true
8261,Mettur,Columba livia,1,true
8261,Mettur,Streptopelia decaocto,1,false
8261,Mettur,Chalcophaps indica,1,false
8261,Mettur,Treron phoenicopterus,1,false
8261,Mettur,Columba elphinstonii,1,false
8261,Mettur,Treron bicinctus,1,false
8261,Mettur,Spilopelia suratensis,1,false
8261,Mettur,Spilopelia senegalensis,1,false
8517,Durg,Columba livia,1,true
8517,Durg,Streptopelia decaocto,1,true
8517,Durg,Streptopelia tranquebarica,1,false
8517,Durg,Treron phoenicopterus,1,false
8517,Durg,Ducula aenea,1,false
8517,Durg,Streptopelia orientalis,1,false
8517,Durg,Treron bicinctus,1,false
8517,Durg,Spilopelia suratensis,1,false
8517,Durg,Spilopelia senegalensis,1,false
13125,Christchurch,Columba livia,1,true
13125,Christchurch,Hemiphaga novaeseelandiae,1,true
838,Maracay,Columbina passerina,1,true
838,Maracay,Claravis pretiosa,1,false
838,Maracay,Columbina talpacoti,1,true
838,Maracay,Geotrygon montana,1,false
838,Maracay,Patagioenas speciosa,1,false
838,Maracay,Paraclaravis mondetoura,1,false
838,Maracay,Columbina minuta,1,false
838,Maracay,Columbina squammata,1,true
838,Maracay,Leptotila verreauxi,1,true
838,Maracay,Patagioenas albilinea,1,false
838,Maracay,Patagioenas cayennensis,1,false
838,Maracay,Patagioenas subvinacea,1,false
838,Maracay,Zenaida auriculata,1,true
838,Maracay,Zentrygon linearis,1,false
838,Maracay,Geotrygon violacea,1,false
839,London,Zenaida macroura,1,true
1351,Belo Horizonte,Claravis pretiosa,1,false
1351,Belo Horizonte,Columbina talpacoti,1,true
1351,Belo Horizonte,Geotrygon montana,1,false
1351,Belo Horizonte,Paraclaravis geoffroyi,1,false
1351,Belo Horizonte,Columbina minuta,1,false
1351,Belo Horizonte,Columbina squammata,1,false
1351,Belo Horizonte,Leptotila rufaxilla,1,false
1351,Belo Horizonte,Leptotila verreauxi,1,false
1351,Belo Horizonte,Patagioenas cayennensis,1,false
1351,Belo Horizonte,Patagioenas picazuro,1,true
1351,Belo Horizonte,Patagioenas plumbea,1,false
1351,Belo Horizonte,Zenaida auriculata,1,false
1863,Middlesbrough,Columba livia,1,true
1863,Middlesbrough,Streptopelia decaocto,1,false
1863,Middlesbrough,Columba oenas,1,false
1863,Middlesbrough,Columba palumbus,1,true
1096,Campo Grande,Claravis pretiosa,1,false
1096,Campo Grande,Columbina talpacoti,1,true
1096,Campo Grande,Geotrygon montana,1,false
1096,Campo Grande,Columbina cyanopis,1,false
1096,Campo Grande,Columbina minuta,1,false
1096,Campo Grande,Columbina picui,1,true
1096,Campo Grande,Columbina squammata,1,true
1096,Campo Grande,Leptotila rufaxilla,1,false
1096,Campo Grande,Leptotila verreauxi,1,true
1096,Campo Grande,Patagioenas cayennensis,1,true
1096,Campo Grande,Patagioenas maculosa,1,false
1096,Campo Grande,Patagioenas picazuro,1,true
1096,Campo Grande,Zenaida auriculata,1,true
1864,Nottingham,Columba livia,1,true
1864,Nottingham,Streptopelia decaocto,1,true
1864,Nottingham,Columba oenas,1,true
1864,Nottingham,Columba palumbus,1,true
2120,Ghent,Columba livia,1,true
2120,Ghent,Streptopelia decaocto,1,true
2120,Ghent,Columba oenas,1,false
2120,Ghent,Columba palumbus,1,true
3144,Katowice,Columba livia,1,true
3144,Katowice,Streptopelia decaocto,1,true
73,Culiacán,Columbina passerina,1,true
73,Culiacán,Columbina inca,1,true
73,Culiacán,Columbina talpacoti,1,true
73,Culiacán,Zenaida asiatica,1,true
73,Culiacán,Patagioenas flavirostris,1,true
7241,Ahmadnagar,Columba livia,1,true
7241,Ahmadnagar,Streptopelia decaocto,1,true
7241,Ahmadnagar,Streptopelia tranquebarica,1,false
7241,Ahmadnagar,Treron phoenicopterus,1,false
7241,Ahmadnagar,Spilopelia suratensis,1,false
7241,Ahmadnagar,Spilopelia senegalensis,1,false
13129,Gold Coast,Columba livia,1,true
13129,Gold Coast,Streptopelia decaocto,1,false
13129,Gold Coast,Chalcophaps longirostris,1,false
13129,Gold Coast,Megaloprepia magnifica,1,false
13129,Gold Coast,Phaps chalcoptera,1,false
13129,Gold Coast,Phaps elegans,1,false
13129,Gold Coast,Ptilinopus superbus,1,false
13129,Gold Coast,Columba leucomela,1,false
13129,Gold Coast,Geopelia humeralis,1,true
13129,Gold Coast,Geopelia placida,1,false
13129,Gold Coast,Geophaps scripta,1,false
13129,Gold Coast,Leucosarcia melanoleuca,1,false
13129,Gold Coast,Lopholaimus antarcticus,1,false
13129,Gold Coast,Macropygia phasianella,1,false
13129,Gold Coast,Ocyphaps lophotes,1,true
13129,Gold Coast,Ptilinopus regina,1,false
13129,Gold Coast,Spilopelia chinensis,1,false
74,Las Vegas,Columbina inca,1,true
74,Las Vegas,Zenaida macroura,1,true
2378,Nice,Streptopelia decaocto,1,true
2378,Nice,Columba palumbus,1,true
8010,Kollam,Columba livia,1,true
8010,Kollam,Streptopelia decaocto,1,false
8010,Kollam,Chalcophaps indica,1,false
8010,Kollam,Treron phoenicopterus,1,false
8010,Kollam,Ducula aenea,1,false
8010,Kollam,Treron affinis,1,false
8010,Kollam,Treron bicinctus,1,false
8010,Kollam,Spilopelia suratensis,1,false
13130,Brisbane,Columba livia,1,true
13130,Brisbane,Streptopelia decaocto,1,false
13130,Brisbane,Megaloprepia magnifica,1,false
13130,Brisbane,Phaps chalcoptera,1,false
13130,Brisbane,Phaps elegans,1,false
13130,Brisbane,Ptilinopus superbus,1,false
13130,Brisbane,Columba leucomela,1,false
13130,Brisbane,Geopelia humeralis,1,true
13130,Brisbane,Geopelia placida,1,false
13130,Brisbane,Geophaps scripta,1,false
13130,Brisbane,Leucosarcia melanoleuca,1,false
13130,Brisbane,Lopholaimus antarcticus,1,false
13130,Brisbane,Macropygia phasianella,1,false
13130,Brisbane,Ocyphaps lophotes,1,true
13130,Brisbane,Ptilinopus regina,1,false
13130,Brisbane,Spilopelia chinensis,1,false
75,Mazatlán,Columbina passerina,1,true
75,Mazatlán,Columbina inca,1,true
75,Mazatlán,Columbina talpacoti,1,true
75,Mazatlán,Geotrygon montana,1,false
75,Mazatlán,Zenaida asiatica,1,true
75,Mazatlán,Leptotila verreauxi,1,false
75,Mazatlán,Patagioenas flavirostris,1,false
3915,Cairo,Columba livia,1,true
3915,Cairo,Streptopelia decaocto,1,false
3915,Cairo,Spilopelia senegalensis,1,false
1868,Portsmouth,Columba livia,1,true
1868,Portsmouth,Streptopelia decaocto,1,true
1868,Portsmouth,Columba oenas,1,false
1868,Portsmouth,Columba palumbus,1,true
589,Cartagena,Columbina passerina,1,true
589,Cartagena,Claravis pretiosa,1,false
589,Cartagena,Columbina talpacoti,1,true
589,Cartagena,Geotrygon montana,1,false
589,Cartagena,Patagioenas speciosa,1,false
589,Cartagena,Columbina minuta,1,false
589,Cartagena,Leptotila verreauxi,1,true
589,Cartagena,Patagioenas cayennensis,1,true
589,Cartagena,Zenaida auriculata,1,true
79,Phoenix,Columbina passerina,1,false
79,Phoenix,Columbina inca,1,true
79,Phoenix,Patagioenas fasciata,1,false
79,Phoenix,Zenaida macroura,1,true
1871,Leicester,Columba livia,1,true
1871,Leicester,Streptopelia decaocto,1,true
1871,Leicester,Columba oenas,1,true
1871,Leicester,Columba palumbus,1,true
3407,Saint Petersburg,Columba livia,1,true
3407,Saint Petersburg,Streptopelia decaocto,1,false
7503,Bhopal,Columba livia,1,true
7503,Bhopal,Streptopelia decaocto,1,false
7503,Bhopal,Streptopelia tranquebarica,1,false
7503,Bhopal,Treron phoenicopterus,1,false
7503,Bhopal,Spilopelia suratensis,1,false
7503,Bhopal,Spilopelia senegalensis,1,false
8527,Vellore,Columba livia,1,true
8527,Vellore,Streptopelia decaocto,1,false
8527,Vellore,Chalcophaps indica,1,false
8527,Vellore,Treron phoenicopterus,1,false
8527,Vellore,Ducula aenea,1,false
8527,Vellore,Treron bicinctus,1,false
8527,Vellore,Spilopelia suratensis,1,false
8527,Vellore,Spilopelia senegalensis,1,false
11856,Ho Chi Minh City,Treron phayrei,1,false
11856,Ho Chi Minh City,Chalcophaps indica,1,false
11856,Ho Chi Minh City,Streptopelia tranquebarica,1,true
11856,Ho Chi Minh City,Treron phoenicopterus,1,false
11856,Ho Chi Minh City,Treron vernans,1,true
11856,Ho Chi Minh City,Ducula aenea,1,false
11856,Ho Chi Minh City,Ducula badia,1,false
11856,Ho Chi Minh City,Spilopelia chinensis,1,false
11856,Ho Chi Minh City,Treron seimundi,1,false
11856,Ho Chi Minh City,Treron bicinctus,1,false
11856,Ho Chi Minh City,Treron curvirostra,1,false
81,Tepic,Columbina passerina,1,true
81,Tepic,Columbina inca,1,true
81,Tepic,Columbina talpacoti,1,true
81,Tepic,Geotrygon montana,1,false
81,Tepic,Zenaida asiatica,1,true
81,Tepic,Leptotila verreauxi,1,false
81,Tepic,Patagioenas fasciata,1,false
81,Tepic,Patagioenas flavirostris,1,false
8017,Jabalpur,Columba livia,1,true
8017,Jabalpur,Streptopelia decaocto,1,false
8017,Jabalpur,Streptopelia tranquebarica,1,false
8017,Jabalpur,Treron phoenicopterus,1,false
8017,Jabalpur,Streptopelia orientalis,1,false
8017,Jabalpur,Spilopelia suratensis,1,false
8017,Jabalpur,Spilopelia senegalensis,1,false
83,Colima,Columbina passerina,1,false
83,Colima,Columbina inca,1,true
83,Colima,Columbina talpacoti,1,true
83,Colima,Zenaida asiatica,1,false
83,Colima,Leptotila verreauxi,1,true
83,Colima,Patagioenas fasciata,1,false
83,Colima,Patagioenas flavirostris,1,false
83,Colima,Zenaida macroura,1,false
2131,Rotterdam [The Hague],Columba livia,1,true
2131,Rotterdam [The Hague],Streptopelia decaocto,1,true
2131,Rotterdam [The Hague],Columba oenas,1,false
2131,Rotterdam [The Hague],Columba palumbus,1,true
2387,Constantine,Columba palumbus,1,true
6483,Srinagar,Columba livia,1,true
6483,Srinagar,Streptopelia decaocto,1,true
6483,Srinagar,Columba hodgsonii,1,false
6483,Srinagar,Columba leuconota,1,false
6483,Srinagar,Treron sphenurus,1,false
6483,Srinagar,Columba palumbus,1,false
84,Tucson,Columbina passerina,1,false
84,Tucson,Columbina inca,1,false
84,Tucson,Patagioenas fasciata,1,false
84,Tucson,Zenaida macroura,1,true
852,Virginia Beach,Zenaida macroura,1,true
3412,Minsk,Columba livia,1,true
3412,Minsk,Streptopelia decaocto,1,false
597,Palm Bay,Columbina passerina,1,false
597,Palm Bay,Zenaida macroura,1,true
597,Palm Bay,Streptopelia roseogrisea,1,false
8021,Ettumanoor,Columba livia,1,true
8021,Ettumanoor,Streptopelia decaocto,1,false
8021,Ettumanoor,Chalcophaps indica,1,false
8021,Ettumanoor,Treron phoenicopterus,1,false
8021,Ettumanoor,Ducula aenea,1,false
8021,Ettumanoor,Ducula cuprea,1,false
8021,Ettumanoor,Treron affinis,1,false
8021,Ettumanoor,Treron bicinctus,1,false
8021,Ettumanoor,Spilopelia suratensis,1,false
598,Jacksonville,Columbina passerina,1,false
598,Jacksonville,Zenaida macroura,1,true
854,El Alto [La Paz],Columba livia,1,true
854,El Alto [La Paz],Columba vitiensis,1,false
854,El Alto [La Paz],Columbina picui,1,false
854,El Alto [La Paz],Metriopelia aymara,1,false
854,El Alto [La Paz],Metriopelia ceciliae,1,true
854,El Alto [La Paz],Metriopelia melanoptera,1,false
854,El Alto [La Paz],Patagioenas albilinea,1,false
854,El Alto [La Paz],Patagioenas albipennis,1,false
854,El Alto [La Paz],Zenaida auriculata,1,true
1878,Zaragoza,Columba livia,1,true
1878,Zaragoza,Streptopelia decaocto,1,true
1878,Zaragoza,Columba oenas,1,false
1878,Zaragoza,Columba palumbus,1,true
6998,Delhi [New Delhi],Columba livia,1,true
6998,Delhi [New Delhi],Streptopelia decaocto,1,true
6998,Delhi [New Delhi],Streptopelia tranquebarica,1,false
6998,Delhi [New Delhi],Treron phoenicopterus,1,true
6998,Delhi [New Delhi],Spilopelia suratensis,1,false
6998,Delhi [New Delhi],Spilopelia senegalensis,1,false
855,Newport News,Zenaida macroura,1,true
1367,Rio de Janeiro,Claravis pretiosa,1,false
1367,Rio de Janeiro,Columbina talpacoti,1,true
1367,Rio de Janeiro,Geotrygon montana,1,false
1367,Rio de Janeiro,Paraclaravis geoffroyi,1,false
1367,Rio de Janeiro,Columbina minuta,1,false
1367,Rio de Janeiro,Leptotila rufaxilla,1,false
1367,Rio de Janeiro,Leptotila verreauxi,1,true
1367,Rio de Janeiro,Patagioenas cayennensis,1,false
1367,Rio de Janeiro,Patagioenas plumbea,1,false
1367,Rio de Janeiro,Patagioenas speciosa,1,false
1367,Rio de Janeiro,Zenaida auriculata,1,false
1367,Rio de Janeiro,Geotrygon violacea,1,false
88,Guadalajara,Columbina passerina,1,false
88,Guadalajara,Columbina inca,1,true
88,Guadalajara,Zenaida asiatica,1,true
88,Guadalajara,Leptotila verreauxi,1,false
88,Guadalajara,Patagioenas fasciata,1,false
88,Guadalajara,Zenaida macroura,1,true
1112,Posadas,Claravis pretiosa,1,false
1112,Posadas,Columbina talpacoti,1,true
1112,Posadas,Geotrygon montana,1,false
1112,Posadas,Columbina minuta,1,false
1112,Posadas,Columbina picui,1,true
1112,Posadas,Columbina squammata,1,false
1112,Posadas,Leptotila rufaxilla,1,false
1112,Posadas,Leptotila verreauxi,1,true
1112,Posadas,Patagioenas cayennensis,1,true
1112,Posadas,Patagioenas maculosa,1,false
1112,Posadas,Patagioenas picazuro,1,true
1112,Posadas,Zenaida auriculata,1,true
3672,Eskisehir,Columba livia,1,true
3672,Eskisehir,Streptopelia decaocto,1,true
3672,Eskisehir,Columba oenas,1,false
3672,Eskisehir,Columba palumbus,1,false
7769,Kozhikode,Columba livia,1,true
7769,Kozhikode,Streptopelia decaocto,1,false
7769,Kozhikode,Chalcophaps indica,1,false
7769,Kozhikode,Treron phoenicopterus,1,false
7769,Kozhikode,Ducula aenea,1,false
7769,Kozhikode,Ducula cuprea,1,false
7769,Kozhikode,Treron affinis,1,false
7769,Kozhikode,Treron bicinctus,1,false
7769,Kozhikode,Spilopelia suratensis,1,false
858,Los Teques,Columbina passerina,1,false
858,Los Teques,Claravis pretiosa,1,false
858,Los Teques,Columbina talpacoti,1,true
858,Los Teques,Geotrygon montana,1,false
858,Los Teques,Patagioenas speciosa,1,false
858,Los Teques,Paraclaravis mondetoura,1,false
858,Los Teques,Columbina minuta,1,false
858,Los Teques,Columbina squammata,1,false
858,Los Teques,Leptotila verreauxi,1,false
858,Los Teques,Patagioenas albilinea,1,false
858,Los Teques,Patagioenas cayennensis,1,false
858,Los Teques,Patagioenas subvinacea,1,false
858,Los Teques,Zenaida auriculata,1,false
858,Los Teques,Zentrygon linearis,1,false
347,San Pedro Sula,Claravis pretiosa,1,false
347,San Pedro Sula,Columbina talpacoti,1,true
347,San Pedro Sula,Geotrygon montana,1,false
347,San Pedro Sula,Patagioenas speciosa,1,false
347,San Pedro Sula,Leptotila cassinii,1,false
347,San Pedro Sula,Leptotila verreauxi,1,false
347,San Pedro Sula,Patagioenas cayennensis,1,false
347,San Pedro Sula,Patagioenas flavirostris,1,false
347,San Pedro Sula,Patagioenas nigrirostris,1,false
347,San Pedro Sula,Zentrygon albifacies,1,false
347,San Pedro Sula,Leptotila plumbeiceps,1,false
603,Kingston,Columbina passerina,1,true
603,Kingston,Geotrygon montana,1,false
603,Kingston,Zenaida asiatica,1,true
603,Kingston,Geotrygon versicolor,1,false
603,Kingston,Patagioenas caribaea,1,false
603,Kingston,Patagioenas inornata,1,false
603,Kingston,Patagioenas leucocephala,1,true
603,Kingston,Zenaida aurita,1,true
603,Kingston,Zenaida macroura,1,true
603,Kingston,Leptotila jamaicensis,1,false
2139,Montpellier,Streptopelia decaocto,1,true
2139,Montpellier,Columba oenas,1,false
2139,Montpellier,Columba palumbus,1,true
2907,Rome,Columba livia,1,true
2907,Rome,Streptopelia decaocto,1,true
2907,Rome,Columba palumbus,1,false
4187,Harare,Streptopelia semitorquata,1,true
4187,Harare,Treron calvus,1,false
4187,Harare,Turtur chalcospilos,1,false
4187,Harare,Turtur tympanistria,1,false
4187,Harare,Spilopelia senegalensis,1,false
4187,Harare,Streptopelia capicola,1,true
860,Washington D.C.,Zenaida macroura,1,true
4189,Kigali,Columba albinucha,1,false
4189,Kigali,Columba arquatrix,1,false
4189,Kigali,Streptopelia lugens,1,false
4189,Kigali,Streptopelia semitorquata,1,true
4189,Kigali,Treron calvus,1,false
4189,Kigali,Turtur chalcospilos,1,false
4189,Kigali,Turtur tympanistria,1,false
4189,Kigali,Turtur afer,1,false
4189,Kigali,Aplopelia larvata,1,false
4189,Kigali,Columba guinea,1,true
4189,Kigali,Spilopelia senegalensis,1,false
4189,Kigali,Streptopelia capicola,1,true
862,Caracas,Columbina passerina,1,false
862,Caracas,Claravis pretiosa,1,false
862,Caracas,Columbina talpacoti,1,true
862,Caracas,Geotrygon montana,1,false
862,Caracas,Patagioenas speciosa,1,false
862,Caracas,Paraclaravis mondetoura,1,false
862,Caracas,Columbina minuta,1,false
862,Caracas,Columbina squammata,1,true
862,Caracas,Leptotila verreauxi,1,false
862,Caracas,Patagioenas albilinea,1,false
862,Caracas,Patagioenas cayennensis,1,false
862,Caracas,Patagioenas subvinacea,1,false
862,Caracas,Zenaida auriculata,1,false
862,Caracas,Zentrygon linearis,1,false
2142,Antwerp,Columba livia,1,true
2142,Antwerp,Streptopelia decaocto,1,true
2142,Antwerp,Columba oenas,1,true
2142,Antwerp,Columba palumbus,1,true
4446,Kampala,Streptopelia semitorquata,1,true
4446,Kampala,Treron calvus,1,false
4446,Kampala,Turtur tympanistria,1,false
4446,Kampala,Turtur afer,1,false
4446,Kampala,Columba unicincta,1,false
4446,Kampala,Columba guinea,1,true
4446,Kampala,Spilopelia senegalensis,1,false
4446,Kampala,Streptopelia capicola,1,true
351,Oklahoma City,Zenaida macroura,1,true
352,Mérida,Columbina passerina,1,false
352,Mérida,Claravis pretiosa,1,false
352,Mérida,Columbina talpacoti,1,true
352,Mérida,Zenaida asiatica,1,true
352,Mérida,Leptotila verreauxi,1,false
352,Mérida,Patagioenas flavirostris,1,false
2144,Brussels,Columba livia,1,true
2144,Brussels,Streptopelia decaocto,1,true
2144,Brussels,Columba oenas,1,true
2144,Brussels,Columba palumbus,1,true
2401,Basel,Columba livia,1,true
2401,Basel,Streptopelia decaocto,1,true
2401,Basel,Columba palumbus,1,true
1122,La Plata,Columbina talpacoti,1,false
1122,La Plata,Columbina picui,1,false
1122,La Plata,Leptotila verreauxi,1,false
1122,La Plata,Patagioenas maculosa,1,true
1122,La Plata,Patagioenas picazuro,1,true
1122,La Plata,Zenaida auriculata,1,true
1378,Sao Goncalo,Claravis pretiosa,1,false
1378,Sao Goncalo,Columbina talpacoti,1,true
1378,Sao Goncalo,Geotrygon montana,1,false
1378,Sao Goncalo,Paraclaravis geoffroyi,1,false
1378,Sao Goncalo,Columbina minuta,1,false
1378,Sao Goncalo,Leptotila rufaxilla,1,false
1378,Sao Goncalo,Leptotila verreauxi,1,false
1378,Sao Goncalo,Patagioenas cayennensis,1,false
1378,Sao Goncalo,Patagioenas plumbea,1,false
1378,Sao Goncalo,Patagioenas speciosa,1,false
1378,Sao Goncalo,Zenaida auriculata,1,false
1378,Sao Goncalo,Geotrygon violacea,1,false
1123,Ciudad del Este,Claravis pretiosa,1,false
1123,Ciudad del Este,Columbina talpacoti,1,true
1123,Ciudad del Este,Geotrygon montana,1,false
1123,Ciudad del Este,Paraclaravis geoffroyi,1,false
1123,Ciudad del Este,Columbina minuta,1,false
1123,Ciudad del Este,Columbina picui,1,false
